age,date_account_created,date_first_booking,gender,Language_EN,Language_ZH,Country_US,Country_EUR,android,moweb,web,ios,Married,Children
27,10/11/2012,10/25/2012,U,1,0,1,0,1,0,0,1,1,3
34,10/11/2012,10/30/2012,M,1,0,1,0,1,0,1,0,1,1
35,10/11/2012,10/14/2012,F,1,0,1,0,1,0,1,0,1,2
32,10/11/2012,11/15/2012,M,1,0,1,0,0,1,1,0,0,1
34,10/12/2012,7/14/2013,F,1,0,1,0,1,0,1,0,1,2
25,10/12/2012,10/16/2012,F,1,0,1,0,0,1,1,0,1,3
34,10/13/2012,10/14/2012,F,1,0,1,0,0,1,1,0,1,1
32,10/13/2012,10/18/2012,F,1,0,0,1,1,0,1,0,1,2
62,10/13/2012,2/22/2013,U,1,0,0,1,1,0,1,0,1,1
33,10/13/2012,10/17/2012,M,1,0,0,1,0,1,1,0,0,1
38,10/14/2012,10/14/2012,M,1,0,1,0,0,1,1,0,1,1
49,10/14/2012,10/15/2012,U,1,0,0,1,1,0,1,0,0,2
52,10/14/2012,10/15/2012,M,1,0,0,0,1,0,1,0,0,1
64,10/15/2012,10/16/2012,M,1,0,1,0,1,0,1,0,1,2
50,10/15/2012,10/16/2012,M,1,0,0,0,1,0,1,0,1,1
32,10/15/2012,6/23/2013,M,1,0,1,0,1,0,1,0,1,1
60,10/15/2012,10/29/2012,F,1,0,0,0,1,0,1,0,1,3
48,10/15/2012,10/18/2012,M,1,0,0,0,0,1,1,0,1,1
54,10/15/2012,10/16/2012,F,1,0,1,0,1,0,1,0,1,2
41,10/15/2012,10/16/2012,M,1,0,0,1,0,1,1,0,0,3
23,10/16/2012,11/8/2012,M,1,0,1,0,0,1,1,0,1,1
40,10/16/2012,10/16/2012,M,1,0,0,1,1,0,1,0,1,2
33,10/16/2012,10/16/2012,U,1,0,1,0,0,1,1,0,1,2
34,10/16/2012,10/16/2012,F,1,0,1,0,1,0,1,0,1,2
56,10/16/2012,2/17/2013,M,1,0,1,0,1,0,1,0,1,3
26,10/17/2012,10/18/2012,F,1,0,1,0,0,1,1,0,1,1
33,10/17/2012,10/12/2013,U,1,0,0,0,1,0,1,0,1,1
54,10/17/2012,10/17/2012,F,1,0,1,0,0,1,1,0,1,1
28,10/17/2012,10/18/2012,F,1,0,1,0,1,0,1,0,1,3
42,10/17/2012,10/17/2012,M,1,0,1,0,1,0,1,0,1,1
19,10/18/2012,10/20/2012,F,1,0,1,0,1,0,1,0,0,0
47,10/18/2012,11/8/2012,M,1,0,1,0,1,0,1,0,1,3
45,10/18/2012,3/20/2013,M,1,0,0,1,1,0,1,0,1,1
28,10/18/2012,10/19/2012,F,1,0,1,0,1,0,1,0,1,1
37,10/18/2012,10/28/2012,F,1,0,0,1,0,1,1,0,0,1
42,10/18/2012,9/2/2013,U,1,0,0,0,1,0,1,0,0,1
31,10/19/2012,6/3/2013,F,1,0,1,0,1,0,1,0,1,3
55,10/19/2012,10/23/2012,F,1,0,0,1,0,1,1,0,1,1
33,10/20/2012,10/20/2012,M,1,0,0,0,1,0,1,0,1,1
32,10/20/2012,9/23/2013,F,1,0,1,0,0,1,1,0,1,1
53,10/21/2012,10/21/2012,M,1,0,0,0,1,0,1,0,1,1
29,10/21/2012,10/21/2012,F,1,0,1,0,1,0,1,0,0,1
18,10/22/2012,8/19/2013,U,1,0,0,1,1,0,1,0,0,0
31,10/22/2012,10/22/2012,M,1,0,1,0,1,0,1,0,0,3
28,10/22/2012,3/25/2013,F,1,0,1,0,1,0,1,0,1,1
100,10/23/2012,10/24/2012,F,1,0,1,0,0,1,0,1,1,2
45,10/24/2012,10/26/2012,U,1,0,0,0,1,0,1,0,1,1
50,10/24/2012,9/30/2013,U,1,0,0,0,1,0,1,0,1,2
31,10/24/2012,1/13/2013,M,1,0,1,0,1,0,1,0,1,1
29,10/25/2012,9/23/2013,M,1,0,1,0,0,1,1,0,1,1
33,10/25/2012,12/27/2012,M,1,0,1,0,0,1,1,0,0,3
29,10/25/2012,12/1/2012,F,1,0,1,0,1,0,1,0,1,2
28,10/25/2012,10/29/2012,M,1,0,0,1,1,0,1,0,1,1
33,10/25/2012,10/26/2012,F,1,0,1,0,0,1,1,0,0,1
38,10/26/2012,5/14/2013,F,1,0,1,0,1,0,1,0,1,1
32,10/27/2012,12/2/2012,M,1,0,0,0,1,0,1,0,0,1
31,10/27/2012,5/9/2013,F,1,0,1,0,1,0,1,0,1,1
30,10/27/2012,10/31/2012,F,1,0,1,0,0,1,1,0,1,1
37,10/27/2012,10/28/2012,F,1,0,0,1,0,1,1,0,1,3
45,10/27/2012,1/1/2013,F,1,0,1,0,1,0,1,0,1,3
41,10/27/2012,1/19/2013,F,0,0,1,0,1,0,1,0,1,3
38,10/27/2012,10/30/2012,M,1,0,1,0,0,1,1,0,1,2
38,10/27/2012,1/9/2013,F,1,0,1,0,0,1,1,0,1,3
42,10/28/2012,11/8/2012,F,1,0,1,0,1,0,1,0,1,1
58,10/29/2012,10/29/2012,F,1,0,0,0,0,1,1,0,1,2
42,10/29/2012,10/29/2012,F,1,0,1,0,1,0,1,0,1,3
24,10/29/2012,11/2/2012,F,1,0,1,0,0,1,1,0,1,1
29,10/29/2012,10/26/2013,M,0,1,1,0,0,1,1,0,1,1
54,10/29/2012,11/1/2012,M,1,0,0,0,0,1,1,0,1,2
35,10/30/2012,10/30/2012,F,1,0,0,0,1,0,1,0,0,3
49,10/30/2012,11/5/2012,F,1,0,1,0,1,0,1,0,1,2
33,10/31/2012,10/31/2012,M,1,0,1,0,0,1,1,0,1,3
33,10/31/2012,10/31/2012,M,1,0,1,0,0,1,0,1,1,3
28,10/31/2012,9/22/2013,M,1,0,1,0,0,1,0,1,1,3
30,10/31/2012,8/11/2013,M,1,0,1,0,0,1,1,0,1,3
24,10/31/2012,11/7/2012,F,1,0,1,0,1,0,1,0,1,1
19,11/1/2012,11/4/2012,U,1,0,0,1,1,0,1,0,0,0
27,11/1/2012,2/7/2013,M,1,0,1,0,0,1,1,0,0,1
39,11/1/2012,12/6/2012,M,1,0,0,0,0,1,1,0,1,2
27,11/2/2012,11/3/2012,M,1,0,1,0,0,1,1,0,1,2
47,11/2/2012,11/18/2012,M,1,0,1,0,0,1,1,0,0,3
31,11/2/2012,11/10/2012,M,1,0,1,0,0,1,1,0,1,1
34,11/2/2012,11/4/2012,M,1,0,1,0,0,1,1,0,1,3
34,11/3/2012,11/3/2012,M,1,0,1,0,0,1,1,0,1,3
34,11/3/2012,5/23/2013,F,1,0,1,0,0,1,1,0,1,1
30,11/3/2012,11/9/2012,F,1,0,0,0,1,0,1,0,1,1
44,11/4/2012,9/9/2013,F,1,0,1,0,1,0,1,0,0,2
62,11/4/2012,11/8/2012,F,1,0,0,1,0,1,1,0,1,1
27,11/4/2012,2/28/2013,U,1,0,0,1,0,1,1,0,1,2
32,11/4/2012,11/5/2012,F,1,0,0,0,1,0,1,0,1,2
39,11/5/2012,8/16/2013,M,1,0,0,1,1,0,1,0,1,1
26,11/5/2012,11/15/2012,F,1,0,0,1,0,1,1,0,1,1
43,11/5/2012,11/5/2012,M,1,0,1,0,0,1,1,0,1,1
69,11/5/2012,1/6/2013,M,1,0,0,1,0,1,1,0,1,3
26,11/6/2012,11/8/2012,F,1,0,1,0,1,0,1,0,1,2
30,11/6/2012,11/9/2012,U,1,0,1,0,1,0,1,0,1,1
27,11/6/2012,11/8/2012,F,1,0,1,0,0,1,1,0,1,1
24,11/6/2012,12/27/2012,F,1,0,1,0,1,0,0,1,0,1
54,11/7/2012,1/18/2013,U,1,0,0,0,1,0,1,0,1,1
60,11/7/2012,11/11/2012,F,1,0,0,0,0,1,1,0,1,1
52,11/8/2012,11/8/2012,M,1,0,0,0,0,1,1,0,1,3
28,11/8/2012,10/10/2013,F,1,0,1,0,1,0,1,0,1,2
52,11/8/2012,11/8/2012,M,1,0,1,0,1,0,1,0,1,1
44,11/8/2012,9/22/2013,U,1,0,1,0,1,0,1,0,1,1
39,11/8/2012,11/19/2012,F,1,0,1,0,0,1,1,0,0,2
34,11/8/2012,11/10/2012,F,1,0,1,0,1,0,1,0,1,1
22,11/9/2012,12/14/2012,F,0,1,1,0,0,1,1,0,1,0
24,11/9/2012,11/13/2012,F,0,0,1,0,0,1,1,0,1,1
34,11/9/2012,3/14/2013,F,1,0,1,0,0,1,1,0,1,1
34,11/9/2012,11/9/2012,F,1,0,1,0,1,0,1,0,0,1
32,11/9/2012,11/29/2012,M,1,0,1,0,1,0,1,0,1,2
34,11/9/2012,12/14/2012,F,1,0,1,0,1,0,1,0,1,1
32,11/9/2012,11/9/2012,F,1,0,1,0,0,1,1,0,1,1
34,11/10/2012,1/23/2013,U,1,0,1,0,1,0,1,0,1,1
44,11/10/2012,9/2/2013,U,1,0,1,0,0,1,1,0,1,1
33,11/10/2012,10/25/2013,F,1,0,0,0,0,1,0,0,1,1
37,11/10/2012,11/22/2012,F,1,0,1,0,1,0,1,0,1,1
25,11/11/2012,11/14/2012,F,1,0,1,0,0,1,1,0,1,2
36,11/11/2012,11/12/2012,M,1,0,1,0,1,0,1,0,1,3
30,11/12/2012,11/13/2012,M,1,0,1,0,0,1,1,0,1,2
37,11/12/2012,11/19/2012,M,1,0,0,0,0,1,1,0,0,1
40,11/12/2012,9/9/2013,U,1,0,1,0,1,0,1,0,1,3
26,11/13/2012,4/14/2013,F,1,0,1,0,1,0,0,0,0,3
34,11/13/2012,8/13/2013,F,1,0,1,0,1,0,1,0,1,1
54,11/14/2012,11/14/2012,F,1,0,1,0,0,1,1,0,1,1
35,11/14/2012,7/15/2013,F,1,0,1,0,0,1,1,0,1,1
28,11/14/2012,11/29/2012,F,1,0,1,0,1,0,1,0,1,1
30,11/15/2012,11/28/2012,F,1,0,1,0,0,1,1,0,1,1
32,11/15/2012,11/16/2012,M,1,0,1,0,1,0,1,0,1,1
28,11/15/2012,11/15/2012,M,1,0,0,1,1,0,1,0,1,2
35,11/15/2012,11/15/2012,F,1,0,1,0,0,1,1,0,0,2
25,11/15/2012,5/31/2013,F,1,0,1,0,1,0,1,0,1,1
34,11/16/2012,11/14/2013,M,1,0,0,0,1,0,0,0,0,1
40,11/16/2012,12/2/2012,F,1,0,1,0,1,0,1,0,1,3
32,11/16/2012,5/3/2013,F,1,0,1,0,0,1,1,0,1,1
26,11/16/2012,11/16/2012,M,1,0,1,0,0,1,0,1,1,1
40,11/17/2012,11/22/2012,U,1,0,1,0,1,0,0,0,1,2
34,11/17/2012,11/20/2012,F,1,0,0,1,0,1,1,0,1,1
52,11/18/2012,12/4/2012,M,1,0,0,0,0,1,1,0,1,1
23,11/18/2012,11/20/2012,U,1,0,1,0,1,0,1,0,1,1
46,11/18/2012,11/27/2012,U,1,0,1,0,1,0,0,1,1,1
57,11/18/2012,12/5/2012,M,1,0,1,0,1,0,1,0,1,1
27,11/18/2012,11/18/2012,M,0,0,1,0,0,1,1,0,1,3
32,11/19/2012,11/19/2012,M,0,0,1,0,1,0,1,0,1,3
47,11/19/2012,11/27/2012,F,1,0,1,0,1,0,1,0,1,1
34,11/19/2012,11/26/2012,M,1,0,1,0,1,0,0,1,1,1
32,11/19/2012,3/7/2013,F,1,0,0,1,0,1,1,0,0,1
24,11/19/2012,11/23/2012,F,0,1,1,0,0,1,0,1,1,1
31,11/20/2012,11/21/2012,M,1,0,1,0,0,1,1,0,1,1
43,11/20/2012,11/22/2012,F,1,0,1,0,0,1,1,0,1,1
48,11/20/2012,11/23/2012,F,1,0,1,0,1,0,0,0,1,3
27,11/20/2012,11/22/2012,F,1,0,1,0,0,1,1,0,1,1
28,11/20/2012,11/26/2012,M,1,0,1,0,0,1,1,0,1,3
28,11/21/2012,3/21/2013,F,1,0,1,0,0,1,1,0,1,1
30,11/22/2012,12/6/2012,F,1,0,1,0,1,0,1,0,1,1
37,11/23/2012,4/11/2013,M,1,0,1,0,0,1,1,0,1,1
59,11/24/2012,12/3/2012,M,1,0,1,0,0,1,1,0,0,1
36,11/24/2012,11/25/2012,F,1,0,0,1,0,1,1,0,1,1
43,11/24/2012,11/30/2012,F,1,0,0,0,1,0,1,0,1,1
2014,11/25/2012,11/26/2012,M,1,0,1,0,1,0,1,0,1,2
32,11/25/2012,11/26/2012,M,1,0,1,0,1,0,1,0,1,1
36,11/25/2012,11/26/2012,M,1,0,1,0,0,1,1,0,1,1
32,11/26/2012,11/26/2012,F,1,0,0,0,0,1,1,0,1,1
39,11/26/2012,11/26/2012,M,1,0,1,0,1,0,1,0,1,1
30,11/26/2012,8/21/2013,F,1,0,1,0,0,1,1,0,1,1
49,11/26/2012,11/29/2012,F,1,0,0,0,1,0,1,0,1,1
32,11/26/2012,11/26/2012,M,1,0,1,0,0,1,1,0,0,1
29,11/26/2012,11/26/2012,F,1,0,1,0,1,0,0,0,1,1
32,11/27/2012,12/3/2012,M,1,0,0,1,1,0,1,0,1,1
29,11/27/2012,8/25/2013,U,1,0,1,0,1,0,1,0,1,1
27,11/27/2012,11/28/2012,M,1,0,1,0,0,1,1,0,0,1
38,11/27/2012,12/11/2012,F,1,0,0,0,1,0,1,0,1,1
29,11/27/2012,1/13/2013,F,1,0,0,1,0,1,1,0,1,2
45,11/27/2012,1/3/2013,M,1,0,0,1,0,1,1,0,1,1
30,11/27/2012,1/12/2013,M,1,0,1,0,0,1,1,0,1,3
44,11/27/2012,11/3/2013,U,1,0,0,0,1,0,1,0,1,1
25,11/27/2012,1/3/2013,F,1,0,1,0,0,1,1,0,1,1
46,11/28/2012,1/2/2013,M,1,0,1,0,1,0,1,0,1,2
27,11/28/2012,12/8/2012,F,1,0,0,0,1,0,1,0,1,1
43,11/28/2012,11/29/2012,M,1,0,1,0,1,0,1,0,1,1
33,11/28/2012,11/28/2012,M,1,0,1,0,1,0,1,0,1,3
32,11/28/2012,1/13/2013,M,1,0,1,0,1,0,1,0,1,3
29,11/28/2012,11/28/2012,F,1,0,1,0,0,1,1,0,0,3
29,11/28/2012,2/15/2013,F,1,0,1,0,1,0,1,0,1,1
34,11/29/2012,1/15/2013,F,1,0,0,0,0,1,1,0,1,1
37,11/29/2012,8/19/2013,F,1,0,1,0,0,1,1,0,1,1
39,11/29/2012,11/30/2012,M,1,0,1,0,1,0,0,0,1,3
55,11/29/2012,12/7/2012,U,1,0,1,0,1,0,1,0,1,1
42,11/29/2012,11/29/2012,M,1,0,1,0,1,0,0,0,0,3
34,11/29/2012,11/30/2012,M,1,0,1,0,1,0,1,0,1,2
27,11/29/2012,12/4/2012,F,1,0,1,0,1,0,1,0,1,3
33,11/30/2012,1/7/2013,F,1,0,1,0,0,1,1,0,1,1
32,11/30/2012,11/30/2012,U,1,0,1,0,1,0,1,0,1,3
35,11/30/2012,11/30/2012,M,1,0,1,0,1,0,1,0,1,1
33,11/30/2012,12/1/2012,M,1,0,0,0,0,1,0,1,1,1
55,12/1/2012,12/1/2012,M,1,0,1,0,1,0,1,0,1,1
48,12/1/2012,12/6/2012,F,1,0,1,0,0,1,1,0,1,1
32,12/1/2012,12/24/2012,F,1,0,0,1,1,0,1,0,0,3
42,12/2/2012,12/3/2012,M,1,0,0,0,1,0,1,0,0,2
55,12/2/2012,12/2/2012,F,1,0,1,0,1,0,1,0,1,2
63,12/3/2012,12/26/2012,F,1,0,1,0,1,0,1,0,1,3
33,12/3/2012,12/12/2012,U,1,0,0,1,1,0,1,0,1,1
27,12/4/2012,12/20/2012,F,1,0,1,0,1,0,1,0,1,2
18,12/4/2012,12/4/2012,F,1,0,1,0,1,0,1,0,0,0
55,12/4/2012,12/4/2012,F,1,0,1,0,0,1,1,0,1,3
25,12/5/2012,12/5/2012,F,0,0,1,0,0,1,1,0,0,2
45,12/5/2012,12/5/2012,F,1,0,1,0,1,0,1,0,1,1
46,12/5/2012,12/5/2012,U,1,0,1,0,1,0,1,0,1,1
48,12/5/2012,4/6/2013,M,1,0,1,0,1,0,1,0,1,1
32,12/5/2012,12/7/2012,M,1,0,1,0,0,1,1,0,0,2
27,12/5/2012,12/10/2012,F,1,0,0,0,0,1,1,0,1,2
40,12/5/2012,12/11/2012,U,1,0,1,0,1,0,1,0,1,1
32,12/5/2012,8/14/2013,F,1,0,1,0,1,0,1,0,1,2
25,12/6/2012,12/27/2012,F,1,0,1,0,0,1,1,0,1,1
40,12/6/2012,12/8/2012,F,1,0,0,1,0,1,1,0,1,1
32,12/6/2012,6/19/2013,M,1,0,0,1,1,0,1,0,1,3
62,12/6/2012,12/7/2012,M,1,0,0,1,1,0,1,0,1,1
33,12/6/2012,12/30/2012,F,1,0,1,0,0,1,1,0,1,3
105,12/7/2012,12/7/2012,F,1,0,1,0,1,0,1,0,0,1
24,12/7/2012,12/8/2012,F,1,0,1,0,1,0,1,0,1,1
34,12/7/2012,3/15/2013,F,1,0,1,0,0,1,1,0,1,1
46,12/7/2012,4/1/2013,M,1,0,0,1,0,1,1,0,1,1
36,12/7/2012,11/24/2013,F,1,0,1,0,0,1,1,0,1,1
31,12/8/2012,12/5/2013,F,1,0,1,0,0,1,1,0,1,3
23,12/8/2012,12/15/2012,M,1,0,1,0,0,1,1,0,0,1
29,12/8/2012,3/29/2013,M,1,0,0,1,0,1,1,0,1,3
59,12/9/2012,12/11/2012,M,1,0,1,0,1,0,1,0,1,1
49,12/9/2012,12/9/2012,M,1,0,1,0,0,1,1,0,1,3
30,12/10/2012,12/15/2012,F,0,0,1,0,1,0,1,0,1,2
42,12/10/2012,12/11/2012,F,1,0,0,0,0,1,1,0,1,3
35,12/10/2012,12/20/2012,F,0,0,0,0,0,1,1,0,1,2
26,12/10/2012,9/16/2013,F,0,0,1,0,1,0,1,0,1,1
25,12/10/2012,12/12/2012,M,1,0,1,0,0,1,1,0,0,1
32,12/12/2012,4/30/2013,F,1,0,1,0,0,1,1,0,1,1
27,12/12/2012,1/3/2013,F,1,0,1,0,0,1,1,0,1,1
44,12/12/2012,12/13/2012,F,1,0,1,0,1,0,1,0,1,2
41,12/13/2012,12/13/2012,M,1,0,0,0,0,1,1,0,1,2
50,12/13/2012,12/13/2012,M,1,0,0,1,1,0,1,0,1,1
42,12/13/2012,12/15/2012,M,1,0,0,1,1,0,1,0,0,2
38,12/13/2012,5/22/2013,M,1,0,0,0,0,1,1,0,1,1
27,12/14/2012,2/10/2013,F,1,0,1,0,1,0,1,0,1,1
22,12/14/2012,1/8/2013,F,1,0,1,0,0,1,1,0,1,0
33,12/14/2012,12/17/2012,M,1,0,0,1,1,0,1,0,1,1
28,12/15/2012,12/2/2013,F,1,0,1,0,0,1,1,0,1,1
35,12/15/2012,12/15/2012,F,1,0,1,0,0,1,1,0,1,3
27,12/15/2012,2/22/2013,F,1,0,1,0,1,0,1,0,1,1
28,12/16/2012,12/19/2012,F,1,0,1,0,1,0,1,0,1,1
31,12/17/2012,6/27/2013,F,1,0,0,0,0,1,1,0,1,2
39,12/17/2012,3/22/2013,F,1,0,1,0,0,1,1,0,1,3
51,12/18/2012,12/28/2012,F,1,0,1,0,1,0,1,0,0,2
29,12/18/2012,1/2/2013,F,1,0,1,0,1,0,0,0,0,1
65,12/19/2012,10/3/2013,F,1,0,1,0,0,1,1,0,0,1
37,12/19/2012,12/19/2012,M,1,0,1,0,0,1,1,0,1,1
77,12/19/2012,1/29/2013,F,1,0,1,0,1,0,1,0,1,1
35,12/19/2012,12/21/2012,M,1,0,0,0,1,0,1,0,1,2
53,12/20/2012,12/20/2012,F,1,0,0,1,0,1,1,0,1,1
30,12/20/2012,9/7/2013,F,1,0,1,0,1,0,1,0,1,1
31,12/20/2012,12/21/2012,F,1,0,1,0,1,0,1,0,0,1
41,12/21/2012,12/21/2012,U,1,0,1,0,1,0,1,0,1,1
40,12/21/2012,5/10/2013,M,1,0,1,0,1,0,1,0,1,2
24,12/21/2012,12/21/2012,F,1,0,0,1,0,1,1,0,0,2
26,12/21/2012,12/21/2012,M,1,0,1,0,1,0,1,0,1,1
32,12/21/2012,5/17/2013,U,1,0,1,0,1,0,1,0,1,1
29,12/22/2012,7/15/2013,F,1,0,1,0,1,0,1,0,1,1
29,12/23/2012,12/24/2012,M,1,0,1,0,0,1,1,0,1,1
29,12/23/2012,12/24/2012,F,1,0,1,0,0,1,1,0,1,1
104,12/24/2012,7/12/2013,F,1,0,1,0,1,0,1,0,1,1
50,12/25/2012,8/27/2013,M,1,0,0,1,1,0,0,0,1,3
39,12/26/2012,12/31/2012,F,1,0,1,0,1,0,1,0,1,1
34,12/26/2012,12/26/2012,F,1,0,0,1,1,0,1,0,1,1
53,12/26/2012,12/27/2012,M,1,0,1,0,1,0,1,0,1,1
29,12/26/2012,12/26/2012,F,1,0,1,0,1,0,1,0,1,1
30,12/26/2012,12/27/2012,F,1,0,1,0,1,0,1,0,0,1
32,12/27/2012,12/28/2012,M,1,0,1,0,1,0,1,0,1,1
25,12/27/2012,12/27/2012,F,1,0,1,0,0,1,1,0,0,1
35,12/27/2012,3/24/2013,M,1,0,1,0,1,0,1,0,1,3
26,12/27/2012,12/27/2012,M,1,0,1,0,1,0,1,0,1,1
28,12/27/2012,1/6/2013,M,1,0,0,1,0,1,0,1,0,1
36,12/27/2012,1/9/2013,U,1,0,1,0,1,0,1,0,1,1
25,12/27/2012,4/18/2013,M,1,0,0,0,1,0,1,0,1,3
30,12/27/2012,12/30/2012,F,1,0,1,0,1,0,1,0,1,1
30,12/27/2012,12/28/2012,M,1,0,1,0,1,0,1,0,1,1
38,12/27/2012,1/18/2013,U,1,0,1,0,1,0,1,0,1,3
32,12/27/2012,6/10/2013,F,1,0,1,0,0,1,1,0,1,2
27,12/28/2012,2/12/2013,M,1,0,1,0,1,0,1,0,0,2
41,12/28/2012,7/22/2013,F,1,0,1,0,0,1,1,0,0,2
33,12/28/2012,7/18/2013,F,1,0,1,0,1,0,0,1,1,3
43,12/29/2012,1/11/2013,F,1,0,1,0,0,1,1,0,1,1
27,12/29/2012,12/31/2012,M,1,0,1,0,0,1,1,0,1,3
49,12/29/2012,12/29/2012,F,1,0,0,1,0,1,1,0,1,1
49,12/29/2012,2/23/2013,M,1,0,1,0,1,0,1,0,0,1
27,12/29/2012,12/30/2012,M,1,0,1,0,0,1,1,0,0,1
24,12/30/2012,1/2/2013,F,1,0,1,0,1,0,1,0,1,3
44,12/31/2012,1/1/2013,U,1,0,1,0,1,0,1,0,1,2
40,12/31/2012,1/3/2013,M,1,0,0,0,1,0,1,0,1,2
28,12/31/2012,2/9/2013,F,1,0,1,0,1,0,1,0,1,1
37,12/31/2012,12/5/2013,M,1,0,0,0,0,1,1,0,0,2
26,12/31/2012,12/31/2013,F,1,0,1,0,0,1,1,0,1,2
36,1/1/2013,12/6/2013,F,1,0,1,0,0,1,1,0,1,1
43,1/1/2013,1/3/2013,F,0,0,1,0,0,1,1,0,1,3
26,1/1/2013,1/2/2013,M,1,0,1,0,0,1,1,0,1,2
23,1/2/2013,1/2/2013,F,1,0,1,0,1,0,1,0,1,1
33,1/2/2013,3/27/2013,M,1,0,0,0,0,1,1,0,1,2
46,1/2/2013,1/3/2013,F,1,0,0,1,0,1,1,0,1,3
41,1/2/2013,1/4/2013,F,1,0,1,0,1,0,1,0,1,1
36,1/2/2013,2/17/2013,F,0,0,0,0,0,1,1,0,1,2
39,1/3/2013,8/21/2013,M,1,0,1,0,0,1,1,0,1,2
30,1/3/2013,1/3/2013,F,1,0,1,0,0,1,1,0,1,1
44,1/4/2013,1/10/2013,F,1,0,0,1,1,0,1,0,1,1
27,1/4/2013,2/24/2013,M,1,0,0,0,1,0,1,0,1,1
45,1/4/2013,1/10/2013,F,1,0,0,0,0,1,1,0,1,2
42,1/4/2013,1/5/2013,M,1,0,1,0,0,1,1,0,1,3
36,1/5/2013,4/12/2013,F,1,0,0,0,0,1,1,0,0,2
25,1/5/2013,2/4/2013,F,1,0,1,0,0,1,1,0,1,3
33,1/5/2013,1/5/2013,F,1,0,0,0,0,1,1,0,1,3
27,1/5/2013,1/5/2013,M,1,0,1,0,1,0,1,0,0,1
33,1/5/2013,1/6/2013,U,1,0,1,0,1,0,1,0,1,1
38,1/5/2013,2/27/2013,F,1,0,1,0,1,0,1,0,1,1
22,1/6/2013,1/6/2013,F,1,0,1,0,0,1,1,0,1,0
32,1/6/2013,12/9/2013,U,1,0,0,0,1,0,1,0,1,1
21,1/6/2013,5/22/2013,F,1,0,0,1,0,1,1,0,1,0
53,1/6/2013,2/20/2013,M,1,0,0,0,0,1,1,0,1,2
32,1/6/2013,1/9/2013,F,1,0,1,0,1,0,1,0,1,1
40,1/6/2013,2/3/2013,F,1,0,0,1,0,1,1,0,1,1
28,1/6/2013,1/7/2013,F,1,0,0,1,1,0,1,0,1,1
18,1/6/2013,1/7/2013,U,1,0,1,0,1,0,1,0,0,0
26,1/7/2013,1/19/2013,M,1,0,1,0,0,1,1,0,1,1
66,1/7/2013,8/11/2013,M,1,0,0,1,0,1,1,0,1,1
27,1/7/2013,1/13/2013,F,1,0,1,0,0,1,1,0,1,1
32,1/7/2013,1/10/2013,F,1,0,0,1,0,1,1,0,1,3
28,1/8/2013,1/8/2013,F,1,0,1,0,0,1,1,0,0,1
42,1/8/2013,10/19/2013,F,1,0,0,1,0,1,1,0,1,3
21,1/8/2013,1/8/2013,M,1,0,1,0,0,1,1,0,1,0
22,1/8/2013,1/10/2013,M,1,0,1,0,0,1,1,0,0,0
68,1/8/2013,1/11/2013,M,1,0,1,0,1,0,1,0,1,3
38,1/8/2013,1/8/2013,F,1,0,1,0,0,1,1,0,1,1
24,1/8/2013,1/11/2013,M,1,0,1,0,1,0,1,0,1,1
39,1/9/2013,10/28/2013,M,1,0,1,0,1,0,1,0,1,1
25,1/9/2013,1/9/2013,M,1,0,1,0,0,1,1,0,1,1
38,6/11/2013,6/13/2013,M,1,0,0,1,0,1,1,0,1,1
27,1/9/2013,1/9/2013,U,1,0,1,0,1,0,1,0,0,1
71,1/9/2013,1/10/2013,U,1,0,0,0,1,0,1,0,1,1
48,1/9/2013,4/11/2013,F,1,0,0,1,1,0,1,0,1,3
44,1/10/2013,1/12/2013,M,1,0,0,0,1,0,1,0,0,2
61,1/10/2013,1/14/2013,M,1,0,1,0,0,1,1,0,1,3
47,1/10/2013,1/10/2013,U,1,0,1,0,1,0,1,0,1,1
29,1/10/2013,1/10/2013,F,1,0,1,0,1,0,1,0,1,1
43,1/10/2013,1/20/2013,F,1,0,0,0,1,0,1,0,1,2
51,1/10/2013,3/28/2013,F,1,0,1,0,1,0,1,0,0,1
29,1/11/2013,2/12/2013,F,1,0,1,0,1,0,1,0,1,1
28,1/11/2013,1/11/2013,U,1,0,1,0,1,0,1,0,1,1
43,1/12/2013,1/12/2013,F,1,0,0,1,1,0,1,0,1,2
76,1/12/2013,1/20/2013,M,1,0,1,0,0,1,1,0,0,3
28,1/12/2013,2/6/2013,F,1,0,1,0,1,0,1,0,0,1
69,1/12/2013,1/13/2013,M,1,0,1,0,0,1,1,0,0,3
56,1/12/2013,2/1/2013,F,1,0,1,0,1,0,1,0,1,1
24,1/13/2013,1/21/2013,F,1,0,0,1,0,1,1,0,1,2
24,1/13/2013,1/23/2013,M,1,0,1,0,1,0,1,0,1,3
30,1/13/2013,1/14/2013,F,1,0,1,0,0,1,0,0,1,2
39,1/14/2013,1/14/2013,M,1,0,1,0,0,1,1,0,1,2
38,1/14/2013,1/15/2013,M,1,0,1,0,1,0,1,0,1,1
39,1/14/2013,11/20/2013,F,1,0,1,0,0,1,1,0,1,1
28,1/14/2013,1/16/2013,F,1,0,1,0,0,1,1,0,1,1
27,1/14/2013,10/30/2013,U,1,0,1,0,1,0,1,0,1,1
43,1/14/2013,1/15/2013,U,1,0,1,0,1,0,1,0,1,2
42,1/14/2013,6/25/2013,F,1,0,1,0,0,1,1,0,0,1
